Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
maximum_NE_F11,num,Nuclear,Nuclear,11.29743045,17.87155175,16.38866192,14.30615526,19.31622052,10.99718686,13.25652566,12.66436268,16.1410682,17.84717373,14.1556684,20.71294724,19.24218134,28.27982173,22.96460642,14.62350557,16.95176753,19.7905548,26.56007138,8.696167135,19.32200027,11.13311726,14.38201194,18.301116,13.90193354,14.22802136,20.63306778,22.29741552,18.62834339,7.151659991,17.58324132,17.94498063,10.86418657,12.86737261,17.55492477,19.32336581,14.88520517,12.47508352,4.819158728,8.946611965,13.61576969,16.50640167,21.32761204,7.863994941,19.68865344,11.2484143,11.47304817,11.50071099,15.08055928,16.44898772,13.57864403,11.91153408,14.04136629,18.39944543,18.94961118,21.08954067,15.16106739,15.16832723,13.88362275,5.289092036,15.80705188,9.66764195,19.54597709,19.54252065,17.53855357,23.16251062,18.26944037,18.06311272,18.46145959,13.11613367,21.27778552,14.94475919,15.77983127,15.48901895,13.98158537,12.51227375,15.43621197,19.55656673,14.61331956,12.77825678,13.55612016,22.65074151,18.21500527,11.95888894,10.50765584,17.39589484,11.45073357,24.71343135,12.00108835,8.343703413,8.374519327,9.503389409,7.948771421,8.515409371,22.9300907,8.448117856,14.97760221,16.18127343,9.376138445,22.91182366
entropy_NE_F11,num,Nuclear,Nuclear,5.28928209,5.538969654,5.516056727,5.375298949,5.389154416,5.253606944,5.294064867,5.139061033,5.590936388,5.377111555,5.418007832,5.392045024,5.717693292,5.548293943,5.310559453,5.492176418,5.377186355,5.283472708,5.447086392,3.168166549,5.488773008,5.494392778,4.404908443,5.43181924,5.52250822,5.267636699,5.5092188,5.336504063,5.542152967,5.433720447,5.385582177,5.317400439,5.405312195,5.170894699,5.338486916,5.274703274,5.243041864,5.03650212,4.102558197,5.156204953,5.307316846,5.63547524,5.046792084,4.423614484,4.98193807,5.205643601,4.931565265,4.889145952,4.789798981,5.045053024,5.223787435,4.690111937,4.498071782,5.248679713,4.949972872,5.173853531,5.134309488,5.190275738,4.848872228,4.071754087,5.465461082,4.897633448,5.210483017,5.079856309,5.098651694,5.107774831,5.093854982,5.280095739,4.344033044,5.257983727,5.182135578,4.780984587,5.344929223,5.25069466,5.117630575,5.055116993,5.324980562,5.27852165,4.74223618,5.120883763,5.394471326,5.541009511,5.397752207,5.36401034,5.53406551,5.450608136,5.435686062,5.502992714,5.232732466,5.185436902,5.051167181,5.161323207,5.419317185,4.900507471,5.331493089,5.529845271,5.318098146,5.230422396,5.404807739,5.533501954
minimum_NE_F12,num,Nuclear,Nuclear,0.017797523,0.019738728,0.020180642,0.018403291,0.019960469,0.018369171,0.019345459,0.01844543,0.019715201,0.01905082,0.018417835,0.018605319,0.020754811,0.019492429,0.018621086,0.018371575,0.018391422,0.019583591,0.018131679,0.022102959,0.018901913,0.01865,0.021060968,0.018065323,0.018415582,0.018347765,0.019279735,0.018993236,0.020874771,0.019535631,0.019761938,0.019232653,0.018123434,0.018594511,0.01730903,0.018608879,0.018900348,0.018776818,0.018705496,0.018173378,0.01799709,0.017852828,0.018705071,0.018190964,0.018296337,0.017963594,0.019359888,0.017841568,0.018653525,0.018878171,0.018090534,0.018053038,0.019343359,0.018206923,0.01775118,0.019276201,0.018289723,0.019242077,0.017790156,0.017913236,0.018284472,0.017797337,0.018711829,0.017619732,0.018568265,0.019631466,0.017597283,0.017635893,0.02219786,0.018361919,0.020099846,0.018406326,0.017419272,0.018190114,0.01762919,0.017803985,0.018902536,0.017178162,0.020044263,0.017068487,0.019217673,0.019662026,0.019982862,0.019542277,0.018754325,0.019782298,0.021039474,0.01984298,0.019205971,0.018292266,0.018055103,0.019362102,0.019571319,0.019780816,0.020032923,0.017858098,0.019581892,0.0205064,0.02124737,0.019927776
1thPercentile_NE_F12,num,Nuclear,Nuclear,0.020691413,0.022580434,0.024238617,0.020721461,0.022948095,0.022769123,0.023067353,0.020959844,0.02263746,0.021657148,0.021404969,0.021576344,0.024034729,0.022347623,0.021676173,0.020935639,0.022423905,0.022899608,0.022933468,0.024039128,0.022218741,0.021208603,0.02319292,0.020886698,0.021885275,0.021481568,0.022777056,0.023428502,0.023550713,0.02203361,0.023666412,0.022348735,0.021153783,0.021405397,0.021794274,0.021291297,0.021905857,0.022126982,0.019799485,0.020610003,0.01994998,0.020393255,0.023002094,0.020371261,0.020665951,0.020355593,0.021996175,0.019903433,0.020860767,0.020791131,0.020306044,0.019333255,0.021600814,0.021547093,0.020475687,0.022177418,0.021251684,0.021361459,0.019504414,0.019236868,0.020878068,0.020237175,0.020436765,0.019539436,0.021319935,0.022583721,0.019542786,0.019651632,0.025079789,0.020868425,0.023431965,0.02023449,0.020504288,0.021274482,0.019879907,0.02069457,0.022680789,0.01954953,0.023197535,0.019130184,0.021849183,0.02319143,0.022975453,0.02310844,0.023253598,0.024132337,0.024742163,0.023676949,0.024422559,0.020226467,0.020010141,0.022064,0.022302121,0.022813573,0.02289993,0.020461909,0.02247907,0.023853875,0.024085283,0.023822646
5thPercentile_NE_F12,num,Nuclear,Nuclear,0.022166739,0.024398001,0.026312884,0.022376874,0.025260469,0.02472299,0.025422415,0.022557102,0.024360167,0.023489689,0.023014916,0.023185377,0.026057589,0.024179668,0.023344264,0.022543705,0.024374431,0.024963464,0.024989286,0.025863893,0.024138984,0.022847438,0.025125596,0.02269018,0.023356069,0.023249504,0.024789467,0.025723293,0.025767398,0.023799496,0.025859759,0.024000519,0.022641549,0.022935358,0.023882384,0.022962823,0.023778145,0.024336974,0.021536595,0.021990058,0.021350176,0.021697988,0.025352766,0.021895344,0.022475005,0.021790705,0.023722602,0.021241475,0.022457327,0.022662667,0.022050032,0.020508764,0.023127324,0.023937267,0.022281934,0.024066487,0.023260162,0.0230121,0.020713783,0.02043639,0.022549701,0.021642667,0.022075015,0.021267334,0.023409776,0.024923924,0.020882321,0.021093892,0.027717647,0.022529603,0.02589592,0.021909705,0.022077971,0.022833006,0.021644653,0.022537869,0.024567215,0.021333751,0.025476666,0.020603182,0.02348788,0.025116553,0.024656785,0.025062844,0.025016183,0.026143871,0.026606477,0.025580102,0.026415086,0.021818845,0.021453831,0.0236429,0.023946779,0.024466731,0.024846839,0.022093754,0.024508164,0.025861427,0.025971007,0.025881498
10thPercentile_NE_F12,num,Nuclear,Nuclear,0.023090903,0.025515015,0.027606684,0.023450983,0.026622535,0.025891048,0.026767038,0.023575345,0.02543537,0.024604082,0.023918198,0.024248585,0.027204941,0.025383646,0.02452757,0.023563131,0.025692559,0.026193416,0.026171407,0.02672615,0.025289948,0.0238851,0.026603904,0.023738296,0.024302621,0.024438707,0.025998695,0.027251797,0.02697952,0.02483945,0.027275532,0.025125036,0.023520019,0.024003791,0.025257517,0.024083139,0.024884155,0.025667017,0.022441339,0.022770919,0.022241515,0.022462362,0.026621383,0.022927917,0.023712935,0.022769245,0.024828565,0.022061213,0.023716805,0.024099924,0.023254217,0.021441803,0.024209749,0.02552756,0.023509603,0.02527377,0.024679233,0.024130733,0.021519743,0.02122964,0.023532857,0.022620005,0.023250526,0.022365402,0.024786653,0.026558884,0.02192324,0.021925666,0.029500043,0.023501021,0.02733546,0.022847463,0.023125657,0.023759892,0.022962809,0.023800583,0.025772601,0.022395366,0.026811139,0.021620676,0.024567349,0.026209233,0.025756117,0.026164175,0.02610054,0.027351636,0.027789727,0.026708915,0.027614382,0.02290954,0.022314101,0.024600049,0.024941799,0.025622456,0.025989672,0.023042849,0.025758595,0.027057689,0.027149775,0.027117981
25thPercentile_NE_F12,num,Nuclear,Nuclear,0.025083261,0.027712916,0.030158562,0.025702489,0.029310799,0.028220321,0.029075987,0.025567154,0.027475661,0.027068407,0.025807507,0.026526377,0.029419626,0.027808198,0.026949016,0.025601136,0.028039909,0.028617001,0.028512516,0.029800546,0.027525254,0.025927611,0.02911895,0.025798647,0.026101502,0.026721507,0.02833045,0.029985763,0.029339805,0.02710315,0.029799404,0.027408463,0.025328678,0.026186667,0.027931473,0.026074244,0.027287049,0.028250866,0.023749339,0.024302024,0.024074358,0.023999984,0.029247591,0.024867694,0.026310054,0.024691597,0.026990179,0.023824208,0.026447862,0.027089455,0.025645899,0.023497482,0.026353913,0.028802885,0.026264982,0.027730963,0.027594753,0.026222976,0.023483407,0.02292882,0.025606044,0.024727673,0.025980174,0.024742096,0.027505064,0.029808148,0.024078937,0.023760162,0.033487835,0.025392431,0.03011688,0.024932519,0.025328693,0.025850752,0.025767685,0.026044243,0.028001227,0.02483294,0.029433511,0.023667203,0.026567114,0.028313422,0.027762474,0.02830887,0.028106395,0.029559458,0.030080345,0.028954026,0.029798152,0.02524393,0.024038462,0.026463824,0.026792678,0.027727174,0.028240712,0.024883905,0.028206983,0.029287442,0.029283507,0.029655877
median_NE_F12,num,Nuclear,Nuclear,0.028007094,0.030588017,0.033328926,0.028902186,0.032676422,0.031430291,0.031958153,0.028244474,0.030247949,0.030328392,0.028283818,0.02989992,0.03236447,0.031084214,0.030204685,0.028548342,0.031543875,0.031919244,0.03162655,0.032404978,0.030552397,0.028736033,0.032599523,0.028589977,0.028556126,0.029859694,0.031329046,0.033493132,0.032342459,0.030065537,0.033044873,0.030687243,0.027845513,0.029443524,0.031563246,0.028910635,0.030402363,0.031482007,0.026005223,0.026446486,0.026670668,0.026110766,0.03280222,0.027514833,0.029937156,0.02767562,0.02977267,0.026704408,0.029980041,0.031182488,0.028813475,0.026299724,0.029443993,0.033699663,0.030358827,0.03155166,0.031774295,0.029207469,0.026815708,0.025171512,0.028403484,0.028014026,0.030226779,0.028611954,0.031387103,0.034723282,0.027512541,0.026403061,0.039628663,0.028102127,0.034009549,0.028719076,0.028569181,0.029144938,0.029568089,0.029260455,0.031138402,0.028583156,0.033193488,0.026513488,0.029280465,0.031102384,0.030353039,0.031118066,0.030720165,0.032391311,0.032979836,0.031980346,0.032662955,0.028421151,0.026419288,0.029111231,0.02922979,0.030510922,0.031429237,0.027293647,0.031600408,0.032178596,0.032067722,0.033092608
mean_NE_F12,num,Nuclear,Nuclear,0.028872711,0.031268547,0.03412112,0.029747035,0.033307075,0.032040322,0.03244771,0.029057503,0.030967211,0.031102215,0.028986989,0.031014252,0.033289147,0.032164517,0.031006444,0.029306488,0.032763065,0.032749409,0.03257543,0.033858561,0.031366922,0.029417677,0.033296274,0.029473909,0.029326963,0.030756174,0.032012565,0.034338767,0.033029596,0.030628829,0.033893323,0.031487822,0.028551961,0.030204663,0.032205684,0.029577932,0.031109263,0.031929994,0.026545783,0.027055062,0.027633231,0.026990203,0.033581683,0.028239308,0.030922073,0.028865375,0.030457263,0.027908519,0.030716553,0.032397174,0.029591489,0.027521106,0.030834123,0.035310652,0.032048001,0.033509826,0.033084092,0.030151149,0.029017882,0.026046466,0.029244693,0.028896237,0.031331968,0.030515548,0.032809501,0.036849378,0.028724542,0.027634008,0.041763929,0.028811362,0.035478816,0.031074824,0.029979179,0.030887477,0.030310013,0.030431695,0.032447676,0.030679198,0.034625634,0.027298289,0.030047751,0.031824234,0.031178752,0.031915665,0.03137395,0.032991127,0.033601163,0.032907063,0.033269865,0.028950166,0.027081049,0.029922975,0.029881812,0.031123261,0.032752881,0.02791546,0.032545607,0.032992745,0.032575099,0.034612784
75thPercentile_NE_F12,num,Nuclear,Nuclear,0.031757807,0.03403807,0.037294392,0.03271772,0.036610629,0.035071091,0.035237291,0.031701942,0.033681348,0.03407381,0.031298025,0.034217449,0.036008706,0.03521867,0.034094722,0.032096929,0.035971872,0.03584961,0.035433955,0.037160599,0.034214136,0.032132944,0.036588993,0.032214361,0.031686898,0.033717958,0.034893407,0.037827591,0.035896392,0.033469918,0.037024517,0.034634499,0.030957459,0.033365435,0.03568907,0.032160854,0.034236228,0.034960149,0.028412958,0.029045769,0.030025478,0.028870951,0.037036342,0.030757743,0.034338057,0.031630247,0.033092002,0.030518537,0.034176579,0.036425311,0.032684418,0.030402,0.033754987,0.040280627,0.035972874,0.037088889,0.037234102,0.032969525,0.032361354,0.028203331,0.031905862,0.032039727,0.035316104,0.034255887,0.036775037,0.041906179,0.031935263,0.03007941,0.047740498,0.031261943,0.039203859,0.034878471,0.033129084,0.033904663,0.033812245,0.033515842,0.035299338,0.034152749,0.038267207,0.030050788,0.032575026,0.03446573,0.033646309,0.034607631,0.033824674,0.035657327,0.036408875,0.035729733,0.036125453,0.032048984,0.029334735,0.032549145,0.032382697,0.033942504,0.035646228,0.030210369,0.035885801,0.035711045,0.03523183,0.037718923
90thPercentile_NE_F12,num,Nuclear,Nuclear,0.035892171,0.037749481,0.041540141,0.037065597,0.040798107,0.039075255,0.038770108,0.035531657,0.037297944,0.038411336,0.034846807,0.039050161,0.040336338,0.040103639,0.038256043,0.035943073,0.041126003,0.040197012,0.039761962,0.041898156,0.038232289,0.035743212,0.040814245,0.036206667,0.035175836,0.038058764,0.038777646,0.042455953,0.039708857,0.037126074,0.041504815,0.038705118,0.034481492,0.037300821,0.039789473,0.035819712,0.03795012,0.038733201,0.031529435,0.03203166,0.034126189,0.032427337,0.041594464,0.034240881,0.039346226,0.036423588,0.036906371,0.035364584,0.038551486,0.042125262,0.036806653,0.035038462,0.039409317,0.047432805,0.04299527,0.044480558,0.043259742,0.037162648,0.040018796,0.031524464,0.035899472,0.036403904,0.040705389,0.041354342,0.042686689,0.050012405,0.037116986,0.034790975,0.056206074,0.034976718,0.045381984,0.042514555,0.03867369,0.040405526,0.038404391,0.038401556,0.040716296,0.041478745,0.044431443,0.033712702,0.036411787,0.038266317,0.037268787,0.038593786,0.037423666,0.039320917,0.040129705,0.040115911,0.039649104,0.035621357,0.032590956,0.036421714,0.035724235,0.037344846,0.040910191,0.033409451,0.040561925,0.039684558,0.038647698,0.044002261
95thPercentile_NE_F12,num,Nuclear,Nuclear,0.038594552,0.040328456,0.044372794,0.040103021,0.043520985,0.04173671,0.041039312,0.03819847,0.039993986,0.04146274,0.037276284,0.042403584,0.043623348,0.044084537,0.041344141,0.038675499,0.045491812,0.043261117,0.04312113,0.046809102,0.041237709,0.038337305,0.04385428,0.038987783,0.03776668,0.041535292,0.041472725,0.045627422,0.042586277,0.039565496,0.044614244,0.041707831,0.036959489,0.040098534,0.04273229,0.038295041,0.040628231,0.041236752,0.034189225,0.034086309,0.037249346,0.035402978,0.044517966,0.03696808,0.042857061,0.040173857,0.039495097,0.038859972,0.041366758,0.046185897,0.039714948,0.038410692,0.043684778,0.052113818,0.047921853,0.04998332,0.047406499,0.04062403,0.044717905,0.033922096,0.038840811,0.039299999,0.044706225,0.046656809,0.0467229,0.056009261,0.040891718,0.038660756,0.062880919,0.037575505,0.049943644,0.048182769,0.042813203,0.045284914,0.041770171,0.042185823,0.044899636,0.047802393,0.048762944,0.036382546,0.039136992,0.040995873,0.040242241,0.041509222,0.040122634,0.041923372,0.042739258,0.043358858,0.042078628,0.038063399,0.03498241,0.03893577,0.03791477,0.039700383,0.045606823,0.035726401,0.043836396,0.042760604,0.040951942,0.048780969
99thPercentile_NE_F12,num,Nuclear,Nuclear,0.043576482,0.046756172,0.050718634,0.04731613,0.049230767,0.04710863,0.046584994,0.044411197,0.046074863,0.048939195,0.043299896,0.050951353,0.052315462,0.053267357,0.049221792,0.044530563,0.056329582,0.051253594,0.052634962,0.055574273,0.048997608,0.043857421,0.051859752,0.045997079,0.043916077,0.048735309,0.047980301,0.053138591,0.04930267,0.044587908,0.052301996,0.049004297,0.042556832,0.046278815,0.049010339,0.045158165,0.047036009,0.046631815,0.037991704,0.039539028,0.045053871,0.043205095,0.050866925,0.042570021,0.051685042,0.049311608,0.045618057,0.047505532,0.047549153,0.054411723,0.045878548,0.046303816,0.05249663,0.061279585,0.058595471,0.061735994,0.056235721,0.048620649,0.05423913,0.04247774,0.045738738,0.045417077,0.053091139,0.057513174,0.055384715,0.067322601,0.048802122,0.046614228,0.07739716,0.044309228,0.060876477,0.061211621,0.052113874,0.056397601,0.04913306,0.050085327,0.05457967,0.061794009,0.057799268,0.043374923,0.045871634,0.047393055,0.04792189,0.048120922,0.046135657,0.048481892,0.048330579,0.052059352,0.047387066,0.042379151,0.040617397,0.044020911,0.042657416,0.044472107,0.055959317,0.041792041,0.050952171,0.050951493,0.045518674,0.059758319
maximum_NE_F12,num,Nuclear,Nuclear,0.065594178,0.084257894,0.074216425,0.063062492,0.073610546,0.061853639,0.068063204,0.069994667,0.074279778,0.079074211,0.070697547,0.07976584,0.107084172,0.102193145,0.076742807,0.076544757,0.091796982,0.090477812,0.084922986,0.059211327,0.076368497,0.062466086,0.06180776,0.079096074,0.108344195,0.067491368,0.089158163,0.082703189,0.095104762,0.06305172,0.081553916,0.084377043,0.065059184,0.090024355,0.075093553,0.093676063,0.080277132,0.076274489,0.065002441,0.060485986,0.060051843,0.071858859,0.083366394,0.056508876,0.104656914,0.074226517,0.060827732,0.074345695,0.06655135,0.084357907,0.060133904,0.060259219,0.074862222,0.095401382,0.091745634,0.100039538,0.079571138,0.076611875,0.077890812,0.051212442,0.091334533,0.065037807,0.081244624,0.08709823,0.085514641,0.113007815,0.080148417,0.086406093,0.097935715,0.070778332,0.103416793,0.082389227,0.092901051,0.084428637,0.073678559,0.102849542,0.095627429,0.090677513,0.077761593,0.066389221,0.082192548,0.084781265,0.086606139,0.064257185,0.06783432,0.070199509,0.066538078,0.091186846,0.071010136,0.071114597,0.060973088,0.059304797,0.054550646,0.085851966,0.088373427,0.063130738,0.072186806,0.093372842,0.081518367,0.101616137
entropy_NE_F12,num,Nuclear,Nuclear,5.135068436,5.463318601,5.437909108,5.22725898,5.347660985,5.212806685,5.209208677,4.997403136,5.459028434,5.25069529,5.372810728,5.221615368,5.658516068,5.433124645,5.165553563,5.347911745,5.286554403,5.163274244,5.38348487,3.265993288,5.349822834,5.401616498,4.270533073,5.359510671,5.452614286,5.152674825,5.483159605,5.259545428,5.460506587,5.387406946,5.336833787,5.170293631,5.334481348,4.994283318,5.15617293,5.167884503,5.112192622,5.134858232,3.987564417,5.019756379,5.20020627,5.525583717,5.156580483,4.403486297,5.017755675,5.1121045,4.953733994,4.811073771,4.89118198,5.168847468,5.160204019,4.597441674,4.501379754,5.373502014,5.002800971,5.287686044,5.242503787,5.057637279,4.755131195,3.90958888,5.358776001,4.881534961,5.199097803,5.014362522,5.222858894,5.189415565,4.972679512,5.133701732,4.397145981,5.127239355,5.204195811,4.752456018,5.252343811,5.237044448,5.081132131,5.116208909,5.351100203,5.180095014,4.807204778,5.017807016,5.35693818,5.441149393,5.30924086,5.2550722,5.493429159,5.395599677,5.344017435,5.472895469,5.188153918,4.955831328,4.854625825,4.976282315,5.234905031,4.792371264,5.295005306,5.399914488,5.266354611,5.156866985,5.337454864,5.456746104
minimum_NE_F13,num,Nuclear,Nuclear,4.390571721,4.024792693,4.238941273,4.37326818,4.134948416,4.393168417,4.327412236,4.396847105,4.336532502,4.161582005,4.255377825,4.071500131,4.016456982,3.967433946,4.171121563,4.282175251,4.160316257,3.976311244,4.011954308,4.576618137,4.047594822,4.304739485,4.344940872,4.055793437,4.125107427,4.271736251,4.08267415,4.039049344,4.007596987,4.305073817,4.14137066,4.133238666,4.396266757,4.322917656,4.269730099,3.905488704,4.245461004,4.187570891,4.540424518,4.487663795,4.488255926,4.242200548,4.138425226,4.63729213,3.833851964,4.353307968,4.425750144,4.377828025,4.320052001,4.163202827,4.518030789,4.494606214,4.296169977,3.912410686,4.088367521,3.938662281,4.192992055,4.320880856,4.358047874,4.594603926,4.113388481,4.442283142,4.047039937,4.121053738,4.10297241,3.760867779,4.248893082,4.037210311,3.992245884,4.360873903,4.052743409,4.110854224,4.036826355,4.154561326,4.369023163,4.116339556,4.11121216,4.003841154,4.121833213,4.36860708,4.185973341,4.036291452,4.035507303,4.383269011,4.366108576,4.215465382,4.380429551,3.939381692,4.322659194,4.48344478,4.57041361,4.56513037,4.598662677,4.513860099,3.973837863,4.521344673,4.26587847,4.051184779,4.39455979,3.954765603
1thPercentile_NE_F13,num,Nuclear,Nuclear,4.845341752,4.756712993,4.649764055,4.72818066,4.691340748,4.768914218,4.747290586,4.847419404,4.772918072,4.696533748,4.854631733,4.655101017,4.608144806,4.601739838,4.699202526,4.812452052,4.559570208,4.652505902,4.629476105,4.595706418,4.705098274,4.836067323,4.638746539,4.788252129,4.837919237,4.708664245,4.728077073,4.584837039,4.695759052,4.83120291,4.618608881,4.707354247,4.901541702,4.771965844,4.694584154,4.803024076,4.785132378,4.8185479,5.02967731,4.997163889,4.855679927,4.893185457,4.708784283,4.913322083,4.714179058,4.766455737,4.816637041,4.81154556,4.797834308,4.630578686,4.814801506,4.832125086,4.707488897,4.499339279,4.534313939,4.520358922,4.616257889,4.744142801,4.665689637,4.916934202,4.814925869,4.836673733,4.670509948,4.58115947,4.628493402,4.392429515,4.751979453,4.819785238,4.257867567,4.868348071,4.520820611,4.548426461,4.681053479,4.637720146,4.764858937,4.742915551,4.648139889,4.526073587,4.597024921,4.917878124,4.81464542,4.758626853,4.771321527,4.747220432,4.777793737,4.717024225,4.70711821,4.659116366,4.741026673,4.877871661,4.938704601,4.835974643,4.869999306,4.803814941,4.554427163,4.93666755,4.672798274,4.671180414,4.780082152,4.474811303
5thPercentile_NE_F13,num,Nuclear,Nuclear,5.008253277,4.950064951,4.825374849,4.944459154,4.858409797,4.926781838,4.911717953,5.0392949,4.965043289,4.903783642,5.063282724,4.88145348,4.837639882,4.83254502,4.921746286,5.002920244,4.805361829,4.867509483,4.873298609,4.769932251,4.92294728,5.017896112,4.837408522,4.994040419,5.035162868,4.912646059,4.917420905,4.79179122,4.882021723,4.986997326,4.818047205,4.908735553,5.075424354,4.968506881,4.88201503,5.017884558,4.963334255,4.968926439,5.172965167,5.161003002,5.066607837,5.124993804,4.870257775,5.073841969,4.920341519,4.980556895,4.987984773,5.030569709,4.956334642,4.821223704,4.989809845,5.03231691,4.907219802,4.695194066,4.78273183,4.756455292,4.810598467,4.961269833,4.879528219,5.181403081,5.002398105,5.00346493,4.859541295,4.821450635,4.817559439,4.606250553,4.952739515,5.022269417,4.500855188,5.062329892,4.742431187,4.797418915,4.900235355,4.872774543,4.939733734,4.933834985,4.866968815,4.802450701,4.79279028,5.099098828,5.001843981,4.938157271,4.965089065,4.915520495,4.954667665,4.889919742,4.869047446,4.879411133,4.881718741,5.012047881,5.125839543,4.984020649,5.01737145,4.952837181,4.807421644,5.115841142,4.85956617,4.874877934,4.922727791,4.716569704
